,Away team,Home team,Year,week,Awayscore,Homescore,Nethomepoints,Spread,Aappg,Aappga,Happg,Happga,DAappg,DAappga,DHappg,DHappga,OsbournM,WuM
701,12,4,2000,5,18,16,-2,1.5,33.66666667,22,19,19.33333333,25.73345679,21.63019038,21.33329772,19.34057383,-1.708006412,1.248505495
702,15,7,2000,5,31,16,-15,7,14.75,5.5,2.333333333,24.66666667,18.15657677,16.8327761,18.68493268,24.30723101,-8.68136174,-5.536523835
703,16,10,2000,5,31,24,-7,-1,21.33333333,15.66666667,15,16.25,23.87297446,20.38663799,18.1779974,19.08865867,0.331265421,-1.947640785
704,17,9,2000,5,28,19,-9,-8,12.75,18,33.25,25.5,17.18095367,19.264967,23.61304721,21.06178895,8.820784812,8.019016167
705,19,29,2000,5,14,28,14,-5,18.5,14.25,17.66666667,16.66666667,18.92772546,18.83761699,23.32382849,20.4030179,1.984790085,6.242405849
706,23,13,2000,5,24,13,-11,-10,13.33333333,20.66666667,22.5,22.25,20.71432361,21.14231861,21.46512586,19.83660721,5.791210511,5.255705098
707,24,27,2000,5,31,57,26,-17,13.75,24.75,40,28.5,17.07579528,20.88935385,28.55348189,21.31670386,12.24457142,15.80943482
708,25,14,2000,5,17,24,7,-4,18.5,20.5,23.25,19,19.45935368,19.87771163,21.6111767,19.67778326,5.356004353,5.507318367
709,28,30,2000,5,17,20,3,-1.5,27.5,11.75,16.75,16.25,21.26648974,17.66063449,20.35903424,19.36818935,-2.23260937,0.135591736
710,1,6,2001,5,13,20,7,-7,17.33333333,30.66666667,18,10,17.9452606,25.23089228,18.18399734,19.58073353,9.519472437,8.498892831
711,3,11,2001,5,23,31,8,1,18.25,11.75,25.75,6.75,19.31524962,17.2982799,21.86627745,17.03561854,8.450678965,6.279442446
712,9,25,2001,5,21,34,13,6.5,25.5,15.75,12.5,21.5,23.58968792,19.21872265,17.39126842,20.647706,-4.120503171,-5.720814492
713,10,16,2001,5,26,31,5,-10.5,6.666666667,29,14.5,21.25,19.79600641,22.60392062,19.04846617,20.41767782,7.383964796,3.992016131
714,15,20,2001,5,17,21,4,3,22.25,22.5,23.25,25.75,20.39408028,19.93722303,20.67060369,21.13134581,2.156135461,1.775919614
715,18,5,2001,5,27,25,-2,5,21.66666667,14,15.25,22.25,22.58205468,19.54518605,18.09036609,20.31802117,-2.279613339,-3.114226241
716,19,27,2001,5,14,15,1,-11,19.25,14,31.75,13.25,19.55087855,18.20382227,26.23808501,19.20645134,9.041208195,10.02455021
717,21,12,2001,5,23,18,-5,-3.5,27,19.25,33.33333333,31.33333333,23.96357856,19.61275127,25.87851745,23.39452924,1.966292729,1.876446582
718,23,14,2001,5,20,17,-3,-2.5,13,10.33333333,19.5,18.25,20.80062227,17.96350419,19.99487546,19.68134896,3.124784677,0.09393706
719,24,17,2001,5,26,29,3,3,26.5,14.5,18.5,19,20.94907185,19.31611688,18.61420112,19.76060717,-1.309686145,-0.443710902
720,26,2,2001,5,37,31,-6,3,21.25,18.5,18.5,19.25,20.97634092,20.08737793,18.28704529,20.2028716,1.624621099,-0.572769618
721,28,29,2001,5,28,31,3,-3,13.33333333,12,12,23.33333333,22.80037482,18.53544372,21.44147126,19.50716066,-1.62996428,0.769127212
722,30,8,2001,5,7,9,2,-3,6.25,33.75,16.5,27.5,14.96097521,22.59104401,18.2519952,21.71659718,7.520521794,6.220770165
723,31,7,2001,5,14,24,10,-1.5,18.25,13.25,16.25,17.75,16.97063284,18.93727364,16.69021587,19.59917669,0.788349947,0.819821897
724,1,5,2002,5,16,13,-3,-3.5,20.75,18.5,19,11.25,19.55671888,19.6784349,18.45256998,18.45846622,4.869832546,2.619611615
725,3,31,2002,5,26,21,-5,-6.5,13.66666667,19.33333333,25.75,22.75,20.33421493,19.94697676,20.93933594,20.47266436,6.546348764,2.949151183
726,7,12,2002,5,21,28,7,-13.5,5.75,29.75,21.33333333,16.33333333,14.05934991,21.93366583,24.2843085,23.06460784,12.67467414,12.46785407
727,11,6,2002,5,34,21,-13,-1.5,27.75,28.5,22.75,24.5,22.97821549,21.44093972,20.75044587,20.25038264,2.066169564,1.964241549
728,14,20,2002,5,29,25,-4,3,35.5,33.25,12.5,33.25,24.37835556,22.87122633,17.22769051,22.61757811,-7.025893329,-5.084256018
729,17,15,2002,5,13,26,13,-3,32.25,20,32.5,21.25,24.08625591,19.63506804,23.7941522,19.9983818,3.491827571,3.08428893
730,19,8,2002,5,21,17,-4,0,13.75,16,14.25,21.5,17.4165826,19.02427831,16.91416414,20.30088089,0.978287884,-0.056792846
731,21,4,2002,5,49,31,-18,3,37.66666667,19.66666667,33,32.75,25.40301703,21.05856059,22.86915746,23.15658514,-2.434771669,-1.522741059
732,22,13,2002,5,25,28,3,3,35,16,25.33333333,15.66666667,24.5399867,18.43933447,21.16267345,19.56125623,0.213595231,-1.460183
733,23,18,2002,5,29,32,3,-3,15.66666667,24.33333333,27.75,22.25,21.96123622,20.0625654,22.20122039,20.83049409,8.276565016,2.652435482
734,24,9,2002,5,9,26,17,-5,25.5,9.5,24.5,21.75,21.5040695,17.61956664,21.30933505,20.36008475,-0.689927992,-0.091273209
735,27,26,2002,5,13,37,24,7,15.25,22,16.66666667,15.66666667,20.72124422,20.07246351,23.72962947,19.49387812,5.248896914,7.365868841
736,28,2,2002,5,20,6,-14,1.5,26.5,11.75,25.66666667,18,21.69880396,17.89357672,21.1057558,21.5646707,1.42280077,-1.644781846
737,30,29,2002,5,31,14,-17,-5,16,26.66666667,23.25,32,19.1718853,22.06597988,20.87507608,22.82885521,3.366397323,3.543068813
738,1,19,1992,6,21,31,10,-7.5,17,27.25,19.75,23,17.06800209,21.5745694,19.06209158,20.41280886,4.830269254,5.598165741
739,2,15,1992,6,17,21,4,-8,19.8,20.4,27.25,15,20.50252433,19.86630052,22.18564212,18.95311065,8.035110782,6.035923781
740,4,21,1992,6,3,20,17,7.5,32.6,16.4,14,21.2,27.51198979,18.55992698,16.87036754,20.02376412,-5.747700342,-10.21831898
741,9,30,1992,6,3,34,31,-9,14,15,17.75,19.25,17.01401087,17.92737082,21.23534334,19.22451421,2.944464558,5.878671669
742,20,12,1992,6,3,6,3,1.5,16.2,23.4,12,18.75,18.05903436,20.70766587,14.82660098,19.92916905,2.151033483,-1.097358811
743,22,14,1992,6,17,24,7,2,26.75,8.5,23.2,13.4,21.24312233,17.0048671,20.8138886,17.46249424,0.974969662,2.243485946
744,23,3,1992,6,9,17,8,3,20.5,14.25,13.5,17.25,19.4398778,18.76514607,17.32700451,19.1753558,-0.777247227,-0.496493392
745,25,8,1992,6,0,27,27,-16,8.6,17.8,23.75,22.25,14.36624949,18.86951526,21.10875824,20.31802117,7.253938187,8.061882002
746,26,17,1992,6,24,12,-12,16.5,27.2,19.2,8.5,23.75,23.97842788,19.25984551,14.69029011,20.61630293,-6.327517918,-9.437715366
747,27,18,1992,6,10,13,3,-9,14.6,20.6,14.8,10.2,15.55788602,20.04927178,18.19276338,16.35972257,6.216790841,9.05617243
748,29,7,1992,6,38,24,-14,7,23.5,14.75,18.75,22.5,21.63259733,18.39178685,18.51293831,21.01911031,-1.286587925,-3.69227424
749,6,22,1993,6,17,6,-11,-7,20,13.25,28,23.75,19.32887908,18.63703698,22.56342834,20.30571328,3.179583916,4.784859896
750,7,14,1993,6,15,17,2,-13.5,9.25,22.25,16.5,12.25,15.77691396,20.59755185,18.98809581,18.01198446,8.636028498,8.515533108
751,8,12,1993,6,27,3,-24,12,19.75,18,16.25,18.75,20.80692267,19.05273074,17.11279215,19.52022601,1.21842888,-2.204806012
752,9,11,1993,6,27,30,3,-2,25.5,16.25,20,19.25,20.549865,19.11971763,19.06988072,19.59722179,0.112441634,0.504722284
753,15,3,1993,6,24,14,-10,1.5,19.25,16.75,19.75,16.5,19.71445646,18.97930065,18.93940814,18.89421432,3.386574574,1.827059781
754,17,1,1993,6,23,21,-2,-11,12.75,29.75,16,19,15.89959334,22.21319651,17.40489586,19.7295482,6.846709799,6.127723796
755,19,30,1993,6,41,7,-34,-3.5,20.75,13.5,21.5,21,19.7066653,18.72212332,19.85271614,19.76317713,1.101425864,1.706402507
756,20,21,1993,6,20,24,4,-1.5,29.75,20.5,16.5,15.75,21.26843449,19.96571203,17.63857802,18.76319117,-0.531329145,-0.139829862
757,24,23,1993,6,3,16,13,-6,16.75,23.5,23,18.75,18.88683301,20.23097993,20.29476424,19.12163596,6.809351494,5.429018629
758,28,16,1993,6,0,15,15,-10,13.5,26.75,12.75,20.5,16.9725857,21.57522104,18.20331564,19.62406342,3.774779525,5.522010811
759,29,4,1993,6,7,35,28,-4,20.25,19.75,20.25,15,20.18182078,19.50856975,20.57713407,18.61146204,4.616531862,4.331702082
760,1,8,1994,6,3,38,35,-12,11.5,18.25,24.25,13.25,17.16927098,19.24134696,21.7241222,17.95373975,9.747841101,9.222794918
761,9,25,1994,6,16,9,-7,-3,23,34.25,24.2,14,21.30349472,22.77674617,20.17457527,17.79455816,9.767789027,7.160684413
762,12,20,1994,6,6,16,10,-5.5,21.4,22.4,15.2,19.8,16.97065286,20.58869469,16.63945997,19.4673361,1.017355679,2.673944651
763,14,24,1994,6,6,20,14,0,21,15,28.5,19.5,20.08250474,18.65287399,22.27911377,19.62019019,5.037425414,4.496248057
764,15,4,1994,6,11,21,10,-2.5,29.8,21.6,19.2,21,23.87713739,20.27436098,19.5167126,19.83387212,-0.922711867,-1.24374883
765,16,19,1994,6,27,10,-17,-1.5,21.4,17,25.25,22.5,19.07742168,18.68436869,20.82833722,19.82851665,2.958568368,3.442740361
766,18,6,1994,6,7,17,10,-3.5,18,24.2,19.2,20.2,18.78999797,21.07505859,17.24235989,19.5541421,4.368036335,2.065650022
767,21,17,1994,6,21,17,-4,-2.5,23.75,31,28.2,27.6,20.61802449,22.29180309,20.63383185,22.01476451,5.507003777,3.001286858
768,26,10,1994,6,27,21,-6,5.5,25.4,22,17,20.4,25.23453032,20.27119735,17.96893746,19.7601825,0.032026451,-4.453830453
769,27,11,1994,6,17,24,7,-9,13.4,17,16.6,13.4,14.80723084,18.86200103,18.82796477,17.53170164,5.2968397,7.968884732
770,28,2,1994,6,13,34,21,-7,13.4,16.8,20.8,19.8,15.19027972,18.81975149,19.79138934,19.78569016,4.809442583,6.150060864
771,30,22,1994,6,17,21,4,-13,19,28.8,26.5,16.25,17.07335967,22.52894298,21.27622768,19.04724671,9.90258735,10.99669208
772,1,19,1995,6,21,27,6,-4.5,13.8,26.6,14.8,23.6,15.28887459,21.65587433,16.70844898,20.79836059,3.421910068,4.012257553
773,3,10,1995,6,20,38,18,0,20.8,13.8,18.5,21.75,20.36596265,17.47778592,19.71835204,20.37561423,-0.416600679,-1.152746826
774,7,28,1995,6,16,19,3,-3.5,24,25.2,13.4,14.4,20.00557505,21.53545296,15.52544748,18.00593749,1.987965998,0.987398079
775,9,17,1995,6,37,3,-34,-4,19.4,22.6,10,23,20.02088058,20.6932309,17.05437871,20.49045627,-1.622391174,-0.87729733
776,11,8,1995,6,24,34,10,-8.5,19.75,15.25,29.2,17,20.43887236,18.68619539,25.21355947,18.58747833,6.75685602,9.089417868
777,12,15,1995,6,27,24,-3,-9.5,20.75,21.5,30.25,12.5,19.72029679,20.20770399,23.72404999,18.29895406,10.20461118,9.874317981
778,20,4,1995,6,10,29,19,-9.5,15.6,29.8,20,16,16.64229263,22.78632896,19.94229626,19.2054556,8.650236778,9.825849858
779,24,14,1995,6,23,29,6,-3,16.2,17,23.6,16.4,19.66305153,18.72127931,20.88854292,18.51378871,6.288420647,4.507456284
780,25,21,1995,6,14,34,20,-10,17.75,19.75,29.8,13,18.53630774,19.84504187,22.77587187,17.50948922,10.42720941,10.36845695
781,29,16,1995,6,17,23,6,-10.5,17.6,19.2,23.75,22,16.46493149,19.52052673,21.29959914,20.28469977,4.471360756,6.973192519
782,30,22,1995,6,34,37,3,-3,19.8,20.4,18,25,19.52096159,20.03701212,18.57453298,21.24636368,0.418250231,-0.042002511
783,2,10,1996,6,24,28,4,-10,14.5,31,22.6,12.6,18.57136392,22.41086245,23.32339787,17.40422791,11.73540446,13.89118097
784,5,16,1996,6,12,14,2,-6.5,22,14.25,20,16,19.85466292,18.66679268,21.79673063,18.58846665,1.977245775,5.322309555
785,11,6,1996,6,37,6,-31,8.5,33.4,13.2,14.8,17.6,26.51215181,17.54251111,19.41373168,19.03488793,-5.302219029,-5.959532595
786,12,4,1996,6,13,16,3,-2,19,12.5,14,15.25,19.51582643,18.24201263,18.25589281,18.93466711,0.207448495,0.323196797
787,13,18,1996,6,13,17,4,-2.5,20.6,20.4,14,24.8,18.73658859,20.01855681,17.3731192,21.27562845,-1.556987174,-0.843022287
788,17,3,1996,6,46,38,-8,3,19.75,16.5,16.5,21,19.23930099,19.42221672,18.18383773,20.28600304,0.108367326,0.19804203
789,21,20,1996,6,34,13,-21,4,17,20,12.4,26.4,19.1659652,19.72643551,14.72832752,21.86277144,-1.635003728,-5.602688414
790,23,14,1996,6,17,7,-10,-4.5,23.5,15.75,22,15,21.91885868,19.0013099,21.23632061,17.9412123,3.08688999,3.691638907
791,24,9,1996,6,17,28,11,-4,25.6,23.2,23.2,15.2,21.66880398,20.71386151,22.39396522,18.24414306,4.866457983,6.88052246
792,25,15,1996,6,22,15,-7,10.5,14.2,27.6,26,14.25,18.4997416,22.19931758,22.55564124,18.70302814,11.79870926,11.25804661
793,26,27,1996,6,28,11,-17,-7.5,26.75,12.75,16,24.5,23.58773912,17.99580334,18.30457439,21.36332888,-4.943338274,-6.701702518
794,32,7,1996,6,30,27,-3,0,24.5,22.5,17.5,20.5,21.11849415,20.62569675,19.3055137,20.27112519,0.682286807,1.071326199
795,7,13,1997,6,13,21,8,-7,17,28.25,27.5,21.25,19.46714484,21.92009125,22.01622185,20.23132403,9.135156118,7.552875854
796,8,19,1997,6,17,20,3,7,26.75,13.75,16.8,20.6,21.25675383,18.17050087,16.55502839,19.83472883,-2.925549883,-4.660471334
797,10,4,1997,6,13,22,9,-3.5,24,19.6,23.5,28.25,20.62802948,19.68346087,20.7192873,21.38691235,-0.069204246,1.039566096
798,14,15,1997,6,14,17,3,-3,21.6,18.6,17.75,19.25,19.62947077,19.21153194,19.24514537,19.74734012,1.196402561,1.555732793
799,16,1,1997,6,20,19,-1,-1.5,27,24.4,19.25,21,21.63083717,21.07347678,19.16919675,20.4982393,0.898210161,0.610161572
800,17,9,1997,6,13,34,21,-5,32.5,10,31.2,14.4,24.80288268,17.68620943,25.39530666,17.83061206,2.466916764,4.835229846
801,18,6,1997,6,20,17,-3,-3.5,16.2,24.4,12.2,31,16.0240872,21.1288427,15.85211727,23.12979584,-1.836714561,-1.061817418
802,20,12,1997,6,16,12,-4,3,28.2,18.8,13.5,28.75,21.6153946,19.62980837,17.65416034,21.84696869,-6.384464193,-4.398091177
803,23,3,1997,6,42,34,-8,1.5,19.75,26,25.4,18.4,19.92087563,20.85407755,22.79259372,19.47379497,7.599527846,7.827360838
804,24,21,1997,6,25,10,-15,-6.5,15.4,23.2,28.2,24.6,17.67032016,20.83612792,23.07576844,21.08573645,7.41808249,8.51010244
805,28,11,1997,6,16,21,5,-8.5,23,15.2,24.6,22,18.32265457,18.12418356,24.53458891,20.0751097,1.766986124,7.986171291
806,29,25,1997,6,13,16,3,-5.5,17.75,27.5,18.2,24.2,19.32693433,21.49918442,18.86323597,21.15118674,3.521086831,2.187352995
807,30,22,1997,6,10,24,14,-3.5,20,12.25,16.5,22.25,20.26945209,18.16727928,19.19256821,20.47849248,-1.616279775,-1.104845227
808,2,19,1998,6,34,20,-14,-2.5,26.75,20,18.4,22.2,21.72022459,20.09577602,18.69706841,20.26500171,-1.0425568,-0.849262414
809,4,12,1998,6,31,24,-7,2.5,20,21,11.4,25.6,18.78361936,20.34294447,16.27738194,21.64994192,-2.597510143,-2.362120693
810,5,8,1998,6,20,27,7,-6.5,20.25,31.5,27,16.4,18.99588089,22.3377399,21.7744805,18.55069933,10.37127386,10.10703861
811,6,1,1998,6,7,20,13,-3,21.8,25.2,16.2,22.8,18.8887299,21.57005666,17.31687716,20.71702513,1.028457784,1.242798844
812,9,25,1998,6,21,16,-5,7,36.4,18.6,22.2,11.6,29.23867945,19.18154206,21.47714248,17.14914885,0.50384724,-2.093127426
813,14,17,1998,6,10,40,30,-3,21.6,12.6,26.75,19,21.49683405,17.16430891,22.38816774,19.50695895,3.557520502,1.782886452
814,15,13,1998,6,21,28,7,-6.5,16.75,10.5,24,17.75,18.94135898,17.86673509,21.89354247,19.38694043,3.965299276,4.561576398
815,20,27,1998,6,10,30,20,3.5,26,18.75,24.75,28.75,21.87406659,19.44257859,20.82639044,21.97638105,-0.661237848,-0.992157541
816,23,7,1998,6,20,25,5,2.5,12.5,14,19.5,23.75,18.10010605,18.51958841,19.99487546,21.13395234,2.376859031,1.659794094
817,24,21,1998,6,6,7,1,-4.5,12.8,19,16.2,22.2,15.66484182,19.62591965,18.29843991,20.62026638,2.769742422,3.689243097
818,26,18,1998,6,31,0,-31,10,33.25,21.5,22.25,18.5,24.44456828,19.92299681,19.22177189,19.59561099,0.026386828,-2.27404401
819,29,3,1998,6,12,8,-4,-3.5,17,20.25,19.5,19.5,18.93551662,19.88580219,19.59956216,19.90489737,4.005636087,3.224501898
820,30,22,1998,6,12,17,5,2,14.8,33.8,10.4,27.4,17.85759561,23.97504992,16.00695419,22.1501473,1.79159873,1.509346584
821,5,26,1999,6,31,29,-2,-4.5,23.25,20.5,19.8,27.2,20.87507608,20.47300846,23.32750981,21.98563135,-0.796581361,4.243572787
822,8,19,1999,6,10,13,3,3,27.5,15.5,14.2,21.6,22.77958545,18.67810483,16.68025943,20.17747061,-4.204798329,-5.855206998
823,11,9,1999,6,10,31,21,3.5,23,22.5,14,22.2,21.78059697,20.41863698,21.73030018,20.3665059,-0.914997181,3.153671272
824,12,20,1999,6,16,13,-3,3,29.25,24.5,15.6,20.6,22.34337565,21.49791773,20.28125697,19.76321451,-1.35001124,2.621643267
825,15,17,1999,6,31,30,-1,-3,27.25,22.75,22,18.6,21.88574928,20.19313367,20.73356896,19.27843243,2.4064842,2.811289635
826,16,10,1999,6,23,25,2,3.5,19.4,19.4,20.5,21.5,25.02445654,19.45435134,19.6307187,20.50794065,2.625477327,-3.886863219
827,21,4,1999,6,20,14,-6,-3.5,20.8,20,20.8,14.6,19.1210538,19.78180143,21.80239594,18.02742481,4.870787836,7.893970539
828,22,6,1999,6,20,16,-4,-6.5,11.4,19.2,17.6,17.4,12.6384176,19.50207142,17.66195923,18.99033147,5.654674485,7.620281525
829,23,7,1999,6,17,3,-14,5,20,18,14.6,30.4,18.22958795,19.02941739,16.37186488,23.27987683,-3.738812631,-4.992723713
830,25,24,1999,6,10,13,3,1.5,21.25,18,23.5,14.5,20.75823703,19.39955584,19.65603085,18.80882045,5.36886635,2.254602966
831,27,2,1999,6,41,13,-28,4,35.5,11.75,12.2,22.4,23.90125331,18.40087315,19.65866549,20.3833794,-9.317719098,-3.728247389
832,29,18,1999,6,24,21,-3,3,23.6,19.6,16.75,18,21.15188903,19.57272902,18.47788822,19.65320406,0.756483827,-0.416653746
833,30,1,1999,6,24,10,-14,3.5,37.5,29.5,14.4,21,24.97229687,22.4594058,17.66323851,20.14761235,-3.611002201,-2.692640096
834,3,13,2000,6,15,10,-5,-2.5,22,11,20.6,22.6,20.42234174,16.76402591,21.63339573,20.28029339,-1.015595045,0.560576958
835,4,15,2000,6,13,22,9,-1.5,18.25,19,18,7.6,19.13804021,19.1963693,19.00546297,15.82893383,6.774939982,6.265767905
836,9,24,2000,6,21,7,-14,6.5,30.4,26,17.2,31.2,23.25893196,21.58449163,17.34789936,23.21818365,-4.413440805,-5.90334411
837,11,10,2000,6,24,31,7,-3,18.6,16,16.8,19.2,19.96733415,18.48696246,18.47027278,19.45362624,1.157104846,-0.190133159
838,12,17,2000,6,16,24,8,3.5,29.75,20.5,15.8,18.2,24.03562755,20.05888893,17.55345005,19.04859779,-1.709768952,-3.20115728
839,18,6,2000,6,31,10,-21,-5.5,13.75,20.5,15,26,16.95311184,20.58171484,16.61410309,21.63755064,0.967163673,0.133962218
840,19,2,2000,6,13,6,-7,0,17.6,17,19,31.8,18.212592,18.84123881,18.39009019,23.55486141,-1.714356689,-2.944520262
841,21,26,2000,6,34,28,-6,4.5,26.75,20,28.4,31.8,22.67442909,19.93012821,22.07168147,23.72326609,-0.065129781,-1.710486908
842,23,20,2000,6,20,3,-17,-8,16,18.75,22,16.5,18.41362633,19.6134029,20.11366128,19.07021512,6.112695279,5.065027883
843,25,5,2000,6,3,26,23,-3.5,18.2,21.2,19.5,18.25,19.36598762,20.02607103,20.89455399,19.8211143,4.280863942,4.685446931
844,28,16,2000,6,23,30,7,-2,25.4,13.4,23.75,17.75,20.37459768,17.42327671,21.88575333,19.47494083,1.530821079,2.565648031
845,29,7,2000,6,23,14,-9,9.5,20.25,16,5.75,26.25,20.72708049,19.03980779,14.836345,21.95893324,-6.799488787,-7.847413865
846,30,22,2000,6,17,14,-3,3,17.4,16.4,24.2,14,21.5867939,18.69603487,19.98305083,17.89375544,6.802128218,2.162501015
847,31,1,2000,6,21,29,8,-4.5,12.8,20.4,17.75,27,14.49175464,20.09468495,17.96378504,21.71724881,2.135526229,3.648620787
848,2,18,2001,6,20,13,-7,-8,21,22.8,23,16.75,18.33243182,20.79546019,21.04449635,19.10353651,5.783505921,7.546723478
849,3,31,2001,6,14,24,10,7.5,19.2,15.6,17.4,15.4,19.61247482,17.95492217,14.83555743,18.47786642,2.44211344,-3.873196897
850,4,13,2001,6,13,10,-3,-9,17.75,32,15.75,14,18.91798954,22.63214843,19.01925438,18.6231183,7.331494618,6.930910392
851,5,30,2001,6,14,17,3,3.5,17.2,23.2,6.4,28.8,18.32946211,20.68387163,13.68033433,22.35361756,-4.299575183,-5.650722272
852,6,7,2001,6,24,0,-24,-1,18.5,10.75,17.8,17,17.79631154,18.0657043,15.55660674,18.84354572,0.945175156,-1.480742735
853,9,24,2001,6,10,27,17,2.5,24.6,19.4,26.4,17.4,25.228865,19.62275602,20.7168471,19.15642924,4.788252673,-0.966800467
854,11,16,2001,6,13,35,22,3,26.8,10,17.8,22.2,22.8743297,16.55508511,20.63200436,20.50953454,-4.123103157,-3.606915135
855,14,1,2001,6,16,24,8,2,19,18.6,16.25,28,20.06592903,19.33610526,17.03100319,22.24912444,-1.630505381,-4.442201863
856,17,12,2001,6,38,17,-21,-10.5,20.6,20.4,29.5,29.25,18.76052915,19.86630052,24.04146991,21.91361148,3.666387206,6.661387261
857,22,19,2001,6,10,9,-1,-3,26,15.5,18.2,14.2,21.91496107,18.52281001,19.12658207,17.70069981,0.726415441,0.795619812
858,23,28,2001,6,17,10,-7,-5,14.75,12,17,16.75,18.08841931,17.81819174,19.68524873,18.91718272,2.392396313,3.101764064
859,27,20,2001,6,34,14,-20,7,28.4,13.4,22.8,24,27.93711741,17.96770829,20.64347205,20.96129473,-2.196240759,-7.586891723
860,29,10,2001,6,27,24,-3,5.5,16.75,24.5,11.5,29.5,19.03677943,20.18826471,16.91027262,21.86928547,-1.78217637,-2.230812124
861,2,19,2002,6,17,10,-7,-5.5,20.75,18.5,15.2,16.2,19.50219291,19.8544357,17.21403329,18.50383596,1.441411163,1.242866441
862,3,12,2002,6,20,22,2,-6.5,16.75,19.75,23,17.5,18.45062523,19.54480521,21.84875444,20.20256407,6.20417023,5.835330205
863,5,8,2002,6,13,14,1,-2,17.8,12.2,14.8,21.4,17.18456447,17.44891598,15.91841067,20.18135934,-1.27677487,-2.632884246
864,10,16,2002,6,24,31,7,-4.5,21.25,34.5,24.75,35.25,19.36782475,23.55548272,20.703707,23.54156403,3.158397117,3.899093521
865,11,17,2002,6,28,10,-18,-4.5,29,27,28.4,21.2,24.56574816,21.77959095,23.89116364,19.96609128,4.84712858,5.065192868
866,13,29,2002,6,14,23,9,2,26,18,21.4,31.8,21.13796597,19.27531998,20.48991442,23.57331671,-3.426460959,-2.72487807
867,14,24,2002,6,34,35,1,-3,34.2,31.6,22.2,12.8,24.79409718,23.40880076,20.68710418,17.43263598,4.513559089,5.470373525
868,15,9,2002,6,24,22,-2,-3,31.2,19.6,24.8,19.2,24.27010058,19.50352162,21.83072254,19.49053685,1.108634708,0.869590635
869,18,30,2002,6,43,27,-16,1.5,28.6,23.6,19.75,23.5,23.05466055,21.03827959,18.72130426,20.55192257,-0.575188843,-1.456689928
